epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
56,0.04250827059149742,0.041818708181381226,0.013182430528104305,0.15378709137439728,849,0.7624225616455078,0.0,0.0026041667442768812,0.6494604518789626,4.244999945512973e-05,0.9973958134651184,0.022009989246726036,16.0,,,,,,,
59,0.04463155195116997,0.035897281020879745,0.03764984384179115,0.1597352921962738,899,0.7814611792564392,0.0,0.0078125,0.5960768589887695,4.495000030146912e-05,0.9921875,0.058593831956386566,16.0,,,,,,,
59,,,,,899,,,,,,,,,0.4035402536392212,0.0,1.658888816833496,1.6614993810653687,1.0,0.005221327766776085,16.0
63,0.07856900244951248,0.07075772434473038,0.06348864734172821,0.21690046787261963,949,,,,,4.745000114780851e-05,,,,,,,,,,
66,0.04662908613681793,0.04033192619681358,0.1062648817896843,0.17520856857299805,999,0.8246762752532959,0.0,0.03515625,0.4808518573896286,4.994999835616909e-05,0.96484375,0.18667230010032654,16.0,,,,,,,
69,0.06581419706344604,0.06097735837101936,0.10909301787614822,0.19812577962875366,1049,0.8376266956329346,0.0,0.04296875,0.44529647272372347,5.244999920250848e-05,0.95703125,0.19103822112083435,16.0,,,,,,,
69,,,,,1049,,,,,,,,,0.4974486529827118,0.0,1.43017578125,1.432355523109436,1.0,0.004359907004982233,16.0
73,0.04557478055357933,0.029013747349381447,0.2420174926519394,0.3049936890602112,1099,,,,,5.495000004884787e-05,,,,,,,,,,
76,0.07383374124765396,0.0457545630633831,0.11653664708137512,0.23370163142681122,1149,,,,,5.745000089518726e-05,,,,,,,,,,
79,0.09762831777334213,0.032151952385902405,0.3789701461791992,0.5968255400657654,1199,0.8637035489082336,0.0,0.1223958358168602,0.37481208840431746,5.995000174152665e-05,0.8776041865348816,0.31589996814727783,16.0,,,,,,,
79,,,,,1199,,,,,,,,,0.577262818813324,0.0,1.1957796812057495,1.1977945566177368,1.0,0.004029820207506418,16.0
83,0.07250820845365524,0.03659864887595177,0.15304245054721832,0.428997278213501,1249,0.8686304092407227,0.0,0.1380208283662796,0.3627464757217953,6.245000258786604e-05,0.8619791865348816,0.3031519055366516,16.0,,,,,,,
86,0.11590896546840668,0.02905757538974285,0.23003071546554565,0.5439267754554749,1299,0.8986486792564392,1.0,0.25,0.39583715257091906,6.494999979622662e-05,0.75,0.2718964219093323,9.5,,,,,,,
89,0.07366995513439178,0.029643254354596138,0.09618507325649261,0.23303359746932983,1349,0.9594594836235046,0.0,0.5,0.3820180569114213,6.74499970045872e-05,0.5,0.37369388341903687,16.0,,,,,,,
89,,,,,1349,,,,,,,,,0.6363669037818909,0.0,0.9960893988609314,0.9982122778892517,1.0,0.004245726391673088,16.0
93,0.10428734868764877,0.02638399973511696,0.21274684369564056,0.42651084065437317,1399,0.8845208883285522,1.0,0.22727273404598236,0.39078839880015437,6.99500014889054e-05,0.8636363744735718,0.28291356563568115,15.454545021057129,,,,,,,
96,0.08973543345928192,0.02504502795636654,0.11647503823041916,0.32772403955459595,1449,0.8801220059394836,1.0,0.25806450843811035,0.3770082125896797,7.244999869726598e-05,0.6935483813285828,0.2833128869533539,11.77419376373291,,,,,,,
99,0.061167601495981216,0.018458127975463867,0.15451066195964813,0.2323625385761261,1499,0.8867249488830566,1.0,0.27941176295280457,0.3932910403788259,7.495000318158418e-05,0.779411792755127,0.24559560418128967,12.25,,,,,,,
99,,,,,1499,,,,,,,,,0.6856349110603333,0.0,0.8415940403938293,0.8441583514213562,1.0,0.0051285275258123875,16.0
103,0.1525028496980667,0.02217639982700348,0.3623083233833313,0.7378659844398499,1549,0.8906444907188416,1.0,0.3076923191547394,0.3878328657960107,7.745000038994476e-05,0.7538461685180664,0.2830483913421631,11.061538696289062,,,,,,,
106,0.2535724639892578,0.021622495725750923,0.6380074620246887,1.1517568826675415,1599,0.9211302399635315,1.0,0.3272727131843567,0.39305452882287817,7.994999759830534e-05,0.6363636255264282,0.2597294747829437,9.03636360168457,,,,,,,
109,0.22596456110477448,0.03697254881262779,0.4561918377876282,0.9013426303863525,1649,0.9258081912994385,1.0,0.45098039507865906,0.402184414405634,8.245000208262354e-05,0.7058823704719543,0.29198920726776123,9.313725471496582,,,,,,,
109,,,,,1649,,,,,,,,,0.7271080017089844,0.0,0.7181525230407715,0.7220943570137024,1.0,0.007883899845182896,16.0
113,0.23131971061229706,0.01597958244383335,0.665568470954895,1.0988680124282837,1699,0.8675676584243774,1.0,0.3499999940395355,0.4056491273677703,8.494999929098412e-05,0.949999988079071,0.3197006583213806,10.399999618530273,,,,,,,
116,0.2312145233154297,0.02116079442203045,0.6400640606880188,1.071427345275879,1749,0.9274885058403015,1.0,0.5040650367736816,0.3808936064637689,8.74499964993447e-05,0.707317054271698,0.3294571042060852,8.04878044128418,,,,,,,
119,0.29534974694252014,0.030602525919675827,0.7789939641952515,1.3369101285934448,1799,0.8538084030151367,1.0,0.21212121844291687,0.4072991808691194,8.99500009836629e-05,0.8939393758773804,0.2555953562259674,11.545454978942871,,,,,,,
119,,,,,1799,,,,,,,,,0.7639005780220032,0.001953125,0.6160662770271301,0.6239758133888245,0.998046875,0.01581912860274315,16.0
123,0.2700723707675934,0.015771733596920967,0.8730029463768005,1.38309907913208,1849,0.8947671055793762,1.0,0.42553192377090454,0.4209504544273447,9.244999819202349e-05,0.7659574747085571,0.24451285600662231,7.361701965332031,,,,,,,
126,0.21146920323371887,0.035554178059101105,0.5331140160560608,0.9633689522743225,1899,0.8692874312400818,1.0,0.290909081697464,0.390397040165809,9.495000267634168e-05,0.9454545378684998,0.3684206008911133,12.745454788208008,,,,,,,
129,0.2385263890028,0.032456059008836746,0.7432440519332886,1.18631112575531,1949,0.9042200446128845,1.0,0.5087719559669495,0.3981419294352867,9.744999988470227e-05,0.8421052694320679,0.3600561320781708,7.280701637268066,,,,,,,
129,,,,,1949,,,,,,,,,0.7955729365348816,0.01171875,0.526921808719635,0.5526253581047058,0.98828125,0.05140714719891548,16.0
133,0.10237450152635574,0.017322048544883728,0.37875843048095703,0.5761507749557495,1999,0.9174501299858093,1.0,0.44565218687057495,0.3943990331380083,9.994999709306285e-05,0.760869562625885,0.27518510818481445,7.1847825050354,,,,,,,
136,0.15730099380016327,0.030183013528585434,0.34966689348220825,0.6701745390892029,2049,0.9396029114723206,1.0,0.5510203838348389,0.3790459600069709,9.999999747378752e-05,0.7346938848495483,0.3005217909812927,5.31632661819458,,,,,,,
139,0.19990678131580353,0.015139705501496792,0.6087398529052734,1.0311275720596313,2099,0.9061377048492432,1.0,0.4334975481033325,0.40129960799741804,9.999999747378752e-05,0.5911329984664917,0.3564915060997009,7.049261093139648,,,,,,,
139,,,,,2099,,,,,,,,,0.825995922088623,0.033203125,0.4505824148654938,0.515777051448822,0.966796875,0.13038931787014008,16.0
143,0.1628330945968628,0.030378684401512146,0.40226712822914124,0.7563433051109314,2149,0.9194102883338928,1.0,0.5090909004211426,0.4033058038623974,9.999999747378752e-05,0.7151514887809753,0.33481311798095703,6.866666793823242,,,,,,,
146,0.22974681854248047,0.034495532512664795,0.5776143074035645,1.084333896636963,2199,0.9281136393547058,1.0,0.49484536051750183,0.3878838400377785,9.999999747378752e-05,0.592783510684967,0.3565160036087036,4.417525768280029,,,,,,,
149,0.13899490237236023,0.01960502378642559,0.4027448296546936,0.7123188972473145,2249,0.9176904559135437,1.0,0.5454545617103577,0.3893280090852836,9.999999747378752e-05,0.6590909361839294,0.37171274423599243,6.404545307159424,,,,,,,
149,,,,,2249,,,,,,,,,0.8533748984336853,0.091796875,0.38600730895996094,0.530129611492157,0.908203125,0.2882446050643921,16.0
153,0.1878892481327057,0.0223248153924942,0.4904949367046356,0.9297303557395935,2299,0.9363323450088501,1.0,0.5771812200546265,0.42834892442971373,9.999999747378752e-05,0.6107382774353027,0.38400357961654663,4.510066986083984,,,,,,,
156,0.11709588766098022,0.02767917327582836,0.1798025220632553,0.5081712603569031,2349,0.9356943368911743,1.0,0.5862069129943848,0.38361144419935395,9.999999747378752e-05,0.6600984930992126,0.33114755153656006,3.4926109313964844,,,,,,,
159,0.06965691596269608,0.01686430349946022,0.20356212556362152,0.3357629179954529,2399,0.9264407157897949,1.0,0.5660377144813538,0.40303550115116016,9.999999747378752e-05,0.7122641801834106,0.3274991810321808,4.976415157318115,,,,,,,
159,,,,,2399,,,,,,,,,0.8777449727058411,0.193359375,0.331613689661026,0.5849108695983887,0.806640625,0.5065943598747253,16.0
163,0.08261951804161072,0.018962308764457703,0.1419125348329544,0.3212360143661499,2449,0.8985161781311035,1.0,0.44117647409439087,0.4006308718406193,9.999999747378752e-05,0.7941176295280457,0.26937857270240784,7.686274528503418,,,,,,,
166,0.18554359674453735,0.023880738765001297,0.5248469114303589,0.948430597782135,2499,0.9128810167312622,1.0,0.563829779624939,0.39245230569178413,9.999999747378752e-05,0.8829787373542786,0.29162877798080444,6.872340202331543,,,,,,,
169,0.08342891186475754,0.017641812562942505,0.24149484932422638,0.39289113879203796,2549,0.9679874181747437,1.0,0.7961165308952332,0.37746129374090237,9.999999747378752e-05,0.8640776872634888,0.30465587973594666,2.5922329425811768,,,,,,,
169,,,,,2549,,,,,,,,,0.8973113894462585,0.3092447817325592,0.2888503670692444,0.618534505367279,0.6907551884651184,0.6593682765960693,16.0
173,0.07755520939826965,0.015724968165159225,0.26886823773384094,0.41968557238578796,2599,0.9240109324455261,1.0,0.52173912525177,0.4000506629031232,9.999999747378752e-05,0.8550724387168884,0.2795911729335785,7.246376991271973,,,,,,,
176,0.20219331979751587,0.03855755180120468,0.43912437558174133,0.9249346852302551,2649,0.921309769153595,1.0,0.5538461804389954,0.3823188716146796,9.999999747378752e-05,0.6384615302085876,0.4307575821876526,5.92307710647583,,,,,,,
179,0.14964298903942108,0.029764553532004356,0.2837444245815277,0.6703395843505859,2699,0.9369369745254517,1.0,0.6611111164093018,0.3982657275743365,9.999999747378752e-05,0.699999988079071,0.3607252240180969,5.288888931274414,,,,,,,
179,,,,,2699,,,,,,,,,0.9136578440666199,0.4322916567325592,0.25512561202049255,0.6129905581474304,0.5677083134651184,0.7157299518585205,16.0
183,0.14704641699790955,0.029321638867259026,0.33486801385879517,0.6717205047607422,2749,0.9136402606964111,1.0,0.56640625,0.39274907843775286,9.999999747378752e-05,0.67578125,0.3997897505760193,6.67578125,,,,,,,
186,0.16748929023742676,0.02612827904522419,0.3453136384487152,0.7452871799468994,2799,0.962116003036499,1.0,0.7692307829856873,0.37153605544702356,9.999999747378752e-05,0.8461538553237915,0.3415299355983734,3.068376064300537,,,,,,,
189,0.1988866925239563,0.017635544762015343,0.47335579991340637,0.9340788125991821,2849,0.9143955707550049,1.0,0.5774058699607849,0.383753192680521,9.999999747378752e-05,0.6694560647010803,0.38551804423332214,5.196652889251709,,,,,,,
189,,,,,2849,,,,,,,,,0.9265027046203613,0.537109375,0.2304491251707077,0.5771966576576233,0.4798177182674408,0.6934950947761536,16.0
193,0.15998327732086182,0.018829617649316788,0.30337420105934143,0.6938820481300354,2899,0.9549134373664856,1.0,0.7465437650680542,0.3556863022304011,9.999999747378752e-05,0.8202764987945557,0.3066090941429138,3.3364055156707764,,,,,,,
196,0.25263455510139465,0.01999826170504093,0.5348479747772217,1.1339497566223145,2949,0.9269774556159973,1.0,0.6146789193153381,0.3836757684906914,9.999999747378752e-05,0.6697247624397278,0.38468557596206665,4.550458908081055,,,,,,,
199,0.1904333084821701,0.0214454997330904,0.2587997615337372,0.7830837965011597,2999,0.9349409341812134,1.0,0.628742516040802,0.37904968535774486,9.999999747378752e-05,0.7065868377685547,0.3356717824935913,4.904191493988037,,,,,,,
199,,,,,2999,,,,,,,,,0.9366026520729065,0.6080729365348816,0.21337811648845673,0.5229377746582031,0.5657551884651184,0.6191192865371704,16.0
203,0.3248126804828644,0.02014230377972126,0.630513608455658,1.3739327192306519,3049,0.9153153300285339,1.0,0.5777778029441833,0.3785214265369654,9.999999747378752e-05,0.6333333253860474,0.41589468717575073,5.122222423553467,,,,,,,
206,0.2731943130493164,0.01844772882759571,0.4721798896789551,1.1628693342208862,3099,0.9353524446487427,1.0,0.6532663106918335,0.3804536595878725,9.999999747378752e-05,0.7587939500808716,0.34820789098739624,4.482411861419678,,,,,,,
209,0.25370097160339355,0.021097498014569283,0.4397221803665161,1.0563639402389526,3149,0.954023003578186,1.0,0.7126436829566956,0.35935243150449037,9.999999747378752e-05,0.8045976758003235,0.3366318643093109,3.126436710357666,,,,,,,
209,,,,,3149,,,,,,,,,0.9403857588768005,0.6536458134651184,0.20513105392456055,0.48521435260772705,0.7233073115348816,0.560166597366333,16.0
213,0.12541599571704865,0.020468836650252342,0.08358099311590195,0.4665215015411377,3199,0.9412922859191895,1.0,0.6887417435646057,0.3801745470858213,9.999999747378752e-05,0.8543046116828918,0.28084149956703186,4.231788158416748,,,,,,,
216,0.10662949085235596,0.017924893647432327,0.11203829199075699,0.420084148645401,3249,0.9350201487541199,1.0,0.6276595592498779,0.3851552663878385,9.999999747378752e-05,0.8297872543334961,0.26435157656669617,4.946808338165283,,,,,,,
219,0.12743131816387177,0.019153207540512085,0.13636192679405212,0.4895128607749939,3299,0.9296277761459351,1.0,0.6179245114326477,0.3734038692618334,9.999999747378752e-05,0.7122641801834106,0.3346415162086487,4.773584842681885,,,,,,,
219,,,,,3299,,,,,,,,,0.944327175617218,0.6875,0.19511331617832184,0.4522433280944824,0.7825520634651184,0.5142599940299988,16.0
223,0.16413350403308868,0.016078053042292595,0.15550875663757324,0.6018718481063843,3349,0.9256756901741028,1.0,0.625,0.3799552299045801,9.999999747378752e-05,0.8229166865348816,0.29669636487960815,5.395833492279053,,,,,,,
226,0.2881902754306793,0.024881349876523018,0.5302499532699585,1.174988031387329,3399,0.9397197961807251,1.0,0.6910994648933411,0.3500136433889221,9.999999747378752e-05,0.8115183115005493,0.2876758575439453,3.4921464920043945,,,,,,,
229,0.19565950334072113,0.014758872799575329,0.22993500530719757,0.7642223238945007,3449,0.9581723809242249,1.0,0.7698412537574768,0.36573164574282463,9.999999747378752e-05,0.89682537317276,0.28426629304885864,3.238095283508301,,,,,,,
229,,,,,3449,,,,,,,,,0.9480926394462585,0.7109375,0.18351209163665771,0.42521676421165466,0.8053385615348816,0.4834093749523163,16.0
233,0.1552571952342987,0.01690196618437767,0.19566436111927032,0.5928258299827576,3499,0.9614746570587158,1.0,0.7763158082962036,0.331374911741456,9.999999747378752e-05,0.7982456088066101,0.35608768463134766,2.3464913368225098,,,,,,,
236,0.12698258459568024,0.01904585398733616,0.11266534775495529,0.4767679274082184,3549,0.9570886492729187,1.0,0.7456140518188477,0.36062631272715384,9.999999747378752e-05,0.8508771657943726,0.334174245595932,3.2280702590942383,,,,,,,
239,0.2624797523021698,0.020944276824593544,0.3975781798362732,1.0417193174362183,3599,0.9621266722679138,1.0,0.7697368264198303,0.3475334750080297,9.999999747378752e-05,0.8486841917037964,0.2776830792427063,2.6710526943206787,,,,,,,
239,,,,,3599,,,,,,,,,0.9493594765663147,0.72265625,0.17495383322238922,0.40654948353767395,0.802734375,0.46319127082824707,16.0
243,0.15765979886054993,0.021840134635567665,0.12701313197612762,0.5875082612037659,3649,0.9511024355888367,1.0,0.7236841917037964,0.34657089902912575,9.999999747378752e-05,0.8355262875556946,0.36282336711883545,4.401315689086914,,,,,,,
246,0.2824156582355499,0.013438956812024117,0.3413951098918915,1.056627631187439,3699,0.9442390203475952,1.0,0.7263157963752747,0.3683950372490486,9.999999747378752e-05,0.9052631855010986,0.22975632548332214,4.273684024810791,,,,,,,
249,0.18819566071033478,0.018404241651296616,0.2501174509525299,0.7098650336265564,3749,0.9687055349349976,1.0,0.8245614171028137,0.3439671221555708,9.999999747378752e-05,0.9210526347160339,0.2752634882926941,3.201754331588745,,,,,,,
249,,,,,3749,,,,,,,,,0.9508551955223083,0.732421875,0.16420529782772064,0.38885271549224854,0.7955729365348816,0.44929489493370056,16.0
253,0.18152235448360443,0.014599406160414219,0.23437541723251343,0.6630914807319641,3799,0.9603485465049744,1.0,0.7565789222717285,0.3415152150533316,9.999999747378752e-05,0.8618420958518982,0.2811551094055176,3.4671051502227783,,,,,,,
256,0.15162965655326843,0.021447595208883286,0.12690295279026031,0.5921317934989929,3849,0.9400782585144043,1.0,0.6842105388641357,0.34773118044215484,9.999999747378752e-05,0.8486841917037964,0.25868624448776245,4.322368621826172,,,,,,,
259,0.2869017422199249,0.027727672830224037,0.5072212219238281,1.077543020248413,3899,0.9248039126396179,1.0,0.6290322542190552,0.35932958383621927,9.999999747378752e-05,0.8548387289047241,0.28457581996917725,5.443548202514648,,,,,,,
259,,,,,3899,,,,,,,,,0.9530898928642273,0.7389323115348816,0.15517179667949677,0.3762260973453522,0.7890625,0.4421086609363556,16.0
263,0.13600385189056396,0.013426891528069973,0.15407128632068634,0.543224036693573,3949,0.9534623026847839,1.0,0.7218934893608093,0.3287361917069575,9.999999747378752e-05,0.8165680766105652,0.29457634687423706,2.9349112510681152,,,,,,,
266,0.20489783585071564,0.021144535392522812,0.5263956785202026,0.869958221912384,3999,0.9047790169715881,1.0,0.5298013091087341,0.347983810968241,9.999999747378752e-05,0.8278145790100098,0.3612535893917084,8.026490211486816,,,,,,,
269,0.333508163690567,0.023568803444504738,0.6036112308502197,1.2783925533294678,4049,0.9431307315826416,1.0,0.6597222089767456,0.3502195731295643,9.999999747378752e-05,0.7291666865348816,0.3218355178833008,4.076388835906982,,,,,,,
269,,,,,4049,,,,,,,,,0.9538640379905701,0.7421875,0.14696507155895233,0.3626624345779419,0.7903645634651184,0.4313947260379791,16.0
273,0.2106410413980484,0.01897488906979561,0.29851043224334717,0.8118780255317688,4099,0.9569774866104126,1.0,0.7278911471366882,0.3281561596287139,9.999999747378752e-05,0.8639456033706665,0.31143105030059814,3.7414965629577637,,,,,,,
276,0.13549378514289856,0.015756772831082344,0.1771140843629837,0.5375825762748718,4149,0.9650512337684631,1.0,0.7816091775894165,0.3263264623948358,9.999999747378752e-05,0.8793103694915771,0.3177345395088196,2.8908045291900635,,,,,,,
279,0.16609026491641998,0.01673850044608116,0.2684314250946045,0.6531607508659363,4199,0.9400337338447571,1.0,0.6979166865348816,0.3359163975731416,9.999999747378752e-05,0.7760416865348816,0.3143182396888733,4.322916507720947,,,,,,,
279,,,,,4199,,,,,,,,,0.9567320942878723,0.7578125,0.13710282742977142,0.3449641764163971,0.8014323115348816,0.4157227575778961,16.0
283,0.25540730357170105,0.018292224034667015,0.48666054010391235,1.0080500841140747,4249,0.9447957873344421,1.0,0.6702127456665039,0.34628804860637247,9.999999747378752e-05,0.7978723645210266,0.38714462518692017,4.010638236999512,,,,,,,
286,0.12026679515838623,0.01267025526612997,0.1388399749994278,0.47753992676734924,4299,0.9514777660369873,1.0,0.7017543911933899,0.34457684870909056,9.999999747378752e-05,0.8070175647735596,0.26558685302734375,2.78947377204895,,,,,,,
289,0.15495720505714417,0.010034778155386448,0.2281508445739746,0.6210923790931702,4349,0.9427163004875183,1.0,0.6792452931404114,0.3348682647834198,9.999999747378752e-05,0.8301886916160583,0.24360784888267517,4.566037654876709,,,,,,,
289,,,,,4349,,,,,,,,,0.9591955542564392,0.7682291865348816,0.12796473503112793,0.32534030079841614,0.8196614384651184,0.3947511613368988,16.0
293,0.21189941465854645,0.018290020525455475,0.23028892278671265,0.8266680836677551,4399,0.9644899964332581,1.0,0.8029196858406067,0.3352444765067422,9.999999747378752e-05,0.8686131238937378,0.25753504037857056,3.1897809505462646,,,,,,,
296,0.20325171947479248,0.013950739987194538,0.3128952383995056,0.813452959060669,4449,0.9582309722900391,1.0,0.7556818127632141,0.3021435592497748,9.999999747378752e-05,0.8522727489471436,0.3744545876979828,3.096590995788574,,,,,,,
299,0.1357724368572235,0.0215070191770792,0.12693537771701813,0.5695460438728333,4499,0.9353916049003601,1.0,0.6350364685058594,0.3481769131917002,9.999999747378752e-05,0.7189781069755554,0.37148845195770264,3.8795621395111084,,,,,,,
299,,,,,4499,,,,,,,,,0.9597585797309875,0.76953125,0.1225375160574913,0.3102310597896576,0.8326823115348816,0.3753870725631714,16.0
303,0.24186907708644867,0.01935281977057457,0.36759305000305176,0.9711886048316956,4549,0.9450450539588928,1.0,0.6944444179534912,0.3100016558315547,9.999999747378752e-05,0.8222222328186035,0.3433673083782196,3.6888887882232666,,,,,,,
306,0.18247456848621368,0.02045183628797531,0.3114517629146576,0.7018807530403137,4599,0.9432544708251953,1.0,0.6929460763931274,0.3305173921570672,9.999999747378752e-05,0.7966805100440979,0.32988691329956055,4.497925281524658,,,,,,,
309,0.1291288435459137,0.015368866734206676,0.1956654191017151,0.5405623912811279,4649,0.9528425335884094,1.0,0.7172414064407349,0.33150409429217775,9.999999747378752e-05,0.834482729434967,0.27091047167778015,3.8275861740112305,,,,,,,
309,,,,,4649,,,,,,,,,0.9610782265663147,0.76953125,0.11633136868476868,0.2957604229450226,0.8294270634651184,0.3588581383228302,16.0
313,0.1494946926832199,0.012263735756278038,0.14668965339660645,0.6287760734558105,4699,0.923940896987915,1.0,0.5912162065505981,0.3329323042616125,9.999999747378752e-05,0.6520270109176636,0.43184202909469604,4.570945739746094,,,,,,,
316,0.1448458582162857,0.014124049805104733,0.15605869889259338,0.5662745237350464,4749,0.9439382553100586,1.0,0.6800000071525574,0.336553463051647,9.999999747378752e-05,0.8171428442001343,0.3021838963031769,4.708571434020996,,,,,,,
319,0.14685063064098358,0.01569199189543724,0.12861932814121246,0.5964077115058899,4799,0.939529538154602,1.0,0.6834532618522644,0.331557836684164,9.999999747378752e-05,0.8057553768157959,0.3101154565811157,4.769783973693848,,,,,,,
319,,,,,4799,,,,,,,,,0.9616413712501526,0.7721354365348816,0.11257914453744888,0.28586509823799133,0.8287760615348816,0.34657183289527893,16.0
323,0.19761118292808533,0.01208277978003025,0.3150267004966736,0.7867221236228943,4849,0.9494560360908508,1.0,0.7316017150878906,0.3200875469578144,9.999999747378752e-05,0.8398268222808838,0.30745136737823486,3.554112672805786,,,,,,,
326,0.16272017359733582,0.0145436255261302,0.25565123558044434,0.6579074859619141,4899,0.938947856426239,1.0,0.6964285969734192,0.3149668467192885,9.999999747378752e-05,0.8035714030265808,0.3361677825450897,3.3660714626312256,,,,,,,
329,0.17011518776416779,0.015661519020795822,0.2386900782585144,0.6955363154411316,4949,0.9269816279411316,1.0,0.6176470518112183,0.33601603965651805,9.999999747378752e-05,0.7016806602478027,0.3291350305080414,4.584033489227295,,,,,,,
329,,,,,4949,,,,,,,,,0.9621691703796387,0.7662760615348816,0.1111207976937294,0.2780930697917938,0.8424479365348816,0.33394455909729004,16.0
333,0.14938844740390778,0.015702106058597565,0.082393117249012,0.5751116275787354,4999,0.9428178071975708,1.0,0.6898148059844971,0.30905281467245527,9.999999747378752e-05,0.8009259104728699,0.3456451892852783,4.671296119689941,,,,,,,
336,0.11827141791582108,0.011684685945510864,0.11079755425453186,0.5031611919403076,5049,0.9447285532951355,1.0,0.6756756901741028,0.3338973313786904,9.999999747378752e-05,0.8918918967247009,0.29358232021331787,4.873873710632324,,,,,,,
339,0.12517647445201874,0.011271319352090359,0.10464423149824142,0.5479093194007874,5099,0.9620471596717834,1.0,0.7765957713127136,0.33808975353483534,9.999999747378752e-05,0.9042553305625916,0.2502632737159729,3.4361701011657715,,,,,,,
339,,,,,5099,,,,,,,,,0.9636296629905701,0.7708333134651184,0.10878194123506546,0.2701398432254791,0.8430989384651184,0.32271575927734375,16.0
343,0.12395534664392471,0.01212506927549839,0.2798192799091339,0.5509861707687378,5149,0.9643862843513489,1.0,0.8177083134651184,0.32688330440241786,9.999999747378752e-05,0.8802083134651184,0.28720539808273315,2.84375,,,,,,,
